,cms_zone,num_trips,num_walk_trips,num_transit_trips,num_bike_trips,num_taxi_trips,num_tnc_trips,num_complete_weekend_days,num_complete_weekdays,first_travel_date,last_travel_date,made_trips,smartphone_type,age,employment,worker,student,license,vehicle,congestion,drive_cbd_freq,planning_apps,job_type,jobs_count,industry,telework_freq,work_cms_zone,missing_work_location,work_mode,missing_school_location,bike_freq,bike_stolen,no_bike_nyc_bike_lanes,no_bike_nyc_paving,no_bike_nyc_storage,no_bike_nyc_long_trips,no_bike_nyc_showers,no_bike_nyc_modes,no_bike_nyc_unable,no_bike_nyc_other,bike_share_citi_bike,bike_share_jump,bike_share_lime,bike_share_none,bike_share_user,no_bike_share_unfamiliar,no_bike_share_expensive,no_bike_share_neighborhood,no_bike_share_stations,no_bike_share_personal_bike,no_bike_share_docks,no_bike_share_uncomfortable,no_bike_share_other,tnc_use_uber,tnc_use_lyft,tnc_use_via,tnc_use_juno,tnc_use_none,tnc_user,tnc_freq,tnc_purpose,tnc_mode,car_share_zipcar,car_share_car2go,car_share_enterprise,car_share_other,car_share_none,car_share_user,packages,harassment,gender,education,english_proficiency,ethnicity,race_american_indian,race_asian,race_black,race_native_hawaiian,race_white,race_other,disability_hearing,disability_seeing,disability_walking,disability_mobility,disability_dressing,disability_concentrating,disability_none,license-9998,license999,tnc_user-9998,tnc_user999,tnc_use_-9998,tnc_use_999,bike_-9998,bike_999,no_bike_nyc_-9998,no_bike_nyc_999,bike_share_-9998,bike_share_999,disability_-9998,disability_999,no_bike_share_-9998,no_bike_share_999,race_-9998,race_999
999,Northern Manhattan,32.0,20.0,10.0,0.0,0.0,0.0,1.0,3.0,06/07/2019,06/13/2019,1.0,2,5,1,1,0,1,995,1,995,3,1,1,16,6,Manhattan Core,0,105,0,5,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,6,1,105,0,0,0,0,1,0,1,4,2,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,Northern Manhattan,32.0,21.0,9.0,0.0,2.0,0.0,2.0,5.0,06/13/2019,06/19/2019,1.0,1,8,6,0,0,0,995,2,995,8,995,0,995,995,Manhattan Core,0,995,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,4,1,3,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,Northern Manhattan,52.0,35.0,16.0,2.0,1.0,0.0,2.0,5.0,06/08/2019,06/14/2019,1.0,2,5,7,1,1,1,995,3,995,1,1,1,15,8,Manhattan Core,0,105,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,7,1,105,0,0,0,0,1,0,1,3,1,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,Northern Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,06/12/2019,06/18/2019,0.0,2,5,2,1,2,0,995,-9998,995,-9998,1,1,18,2,Manhattan Core,1,105,1,-9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,-9998,-9998,2,-9998,-9998,997,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1003,Northern Manhattan,43.0,17.0,13.0,0.0,0.0,5.0,1.0,5.0,06/15/2019,06/21/2019,1.0,2,9,6,0,0,1,995,4,995,1,995,0,995,995,Manhattan Core,0,995,0,5,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,6,1,105,0,0,0,0,1,0,4,4,1,999,3,997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1004,Northern Manhattan,7.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,06/01/2019,06/07/2019,1.0,2,8,1,1,0,1,1,4,7,7,2,1,12,8,Manhattan Core,0,105,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6,1,100,0,0,0,0,1,0,2,1,1,5,1,999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1005,Outer Brooklyn,17.0,5.0,6.0,0.0,0.0,0.0,1.0,3.0,06/02/2019,06/08/2019,1.0,2,5,1,1,0,1,995,2,995,2,1,1,4,6,Manhattan Core,0,105,0,5,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,1,105,0,0,0,0,1,0,2,4,2,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,Outer Brooklyn,23.0,5.0,16.0,0.0,0.0,1.0,1.0,5.0,06/05/2019,06/11/2019,1.0,2,6,1,1,0,1,1,4,6,5,1,1,1,6,Manhattan Core,0,105,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,6,50,105,0,0,0,0,1,0,7,3,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,Outer Brooklyn,30.0,10.0,18.0,0.0,0.0,0.0,2.0,5.0,06/04/2019,06/10/2019,1.0,2,6,1,1,0,1,1,3,7,1,2,1,8,3,Middle Queens,0,105,0,5,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,7,1,106,0,0,0,0,1,0,2,4,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,Outer Brooklyn,31.0,17.0,6.0,0.0,0.0,0.0,2.0,5.0,06/07/2019,06/13/2019,1.0,2,7,1,1,0,1,1,3,7,2,1,1,1,6,Manhattan Core,0,105,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,7,1,106,0,0,0,0,1,0,2,4,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,Outer Brooklyn,46.0,32.0,10.0,0.0,0.0,0.0,0.0,5.0,06/01/2019,06/07/2019,1.0,1,7,7,1,0,1,995,2,995,4,1,1,8,7,Manhattan Core,1,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7,99,106,0,0,0,0,1,0,1,4,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,Outer Brooklyn,9.0,8.0,1.0,0.0,0.0,0.0,2.0,5.0,06/09/2019,06/15/2019,1.0,1,5,1,1,0,1,1,2,8,4,3,1,14,995,Manhattan Core,0,995,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,7,1,105,0,0,0,0,1,0,2,4,2,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,Outer Brooklyn,13.0,1.0,10.0,0.0,0.0,0.0,2.0,3.0,06/07/2019,06/13/2019,1.0,1,7,2,1,0,1,995,1,995,4,1,2,1,7,Manhattan Core,0,105,0,5,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,7,7,105,0,0,0,0,1,0,2,4,2,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,Outer Brooklyn,30.0,20.0,4.0,0.0,0.0,0.0,2.0,4.0,06/04/2019,06/10/2019,1.0,2,8,6,0,0,1,1,2,8,6,995,0,995,995,Manhattan Core,0,995,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,3,4,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,Outer Brooklyn,24.0,15.0,9.0,0.0,0.0,0.0,2.0,5.0,06/04/2019,06/10/2019,1.0,2,8,6,0,0,1,995,4,995,4,995,0,995,995,Manhattan Core,0,995,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,5,1,105,0,0,0,0,1,0,1,4,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,Outer Brooklyn,57.0,39.0,13.0,0.0,0.0,0.0,1.0,5.0,06/19/2019,06/25/2019,1.0,1,5,1,1,0,1,1,1,7,1,1,2,9,5,Inner Brooklyn,0,105,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,1,105,0,0,0,0,1,0,7,1,999,7,1,999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1015,Outer Brooklyn,34.0,16.0,17.0,0.0,0.0,0.0,1.0,3.0,06/04/2019,06/10/2019,1.0,2,5,1,1,1,1,996,3,8,1,1,1,18,7,Manhattan Core,0,105,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,7,99,105,0,0,0,0,1,0,2,1,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,Outer Brooklyn,26.0,7.0,10.0,0.0,0.0,1.0,2.0,5.0,05/30/2019,06/05/2019,1.0,2,5,1,1,0,1,1,5,8,7,1,1,1,2,Manhattan Core,0,105,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,6,1,106,0,0,0,0,1,0,2,4,2,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,Outer Brooklyn,10.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,06/09/2019,06/15/2019,1.0,1,8,1,1,0,0,996,2,8,7,1,1,8,8,Inner Brooklyn,0,100,0,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,7,1,100,0,0,0,0,1,0,2,4,1,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,Outer Brooklyn,25.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,06/15/2019,06/21/2019,1.0,1,8,1,1,0,1,1,4,6,4,1,1,11,8,Inner Brooklyn,0,100,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,1,4,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,Outer Brooklyn,63.0,16.0,17.0,0.0,0.0,1.0,2.0,3.0,06/03/2019,06/09/2019,1.0,1,7,1,1,0,1,1,2,7,7,1,1,4,8,Manhattan Core,0,105,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,5,1,100,0,0,0,0,1,0,2,4,2,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,Outer Brooklyn,16.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,06/08/2019,06/14/2019,1.0,2,9,6,0,0,1,1,3,7,4,995,0,995,995,Manhattan Core,0,995,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,4,1,1,3,997,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,Outer Brooklyn,18.0,6.0,6.0,0.0,0.0,0.0,2.0,5.0,06/24/2019,06/30/2019,1.0,2,8,1,1,0,1,1,2,7,5,1,1,14,4,Manhattan Core,0,105,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,5,3,2,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,Outer Brooklyn,45.0,31.0,12.0,0.0,0.0,1.0,2.0,5.0,06/08/2019,06/14/2019,1.0,1,6,3,1,0,1,1,1,7,1,2,3,7,4,Manhattan Core,0,105,0,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,6,99,106,1,0,0,0,0,1,6,1,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,Outer Brooklyn,35.0,6.0,0.0,0.0,0.0,0.0,2.0,5.0,06/08/2019,06/14/2019,1.0,2,5,1,1,0,1,1,4,5,2,1,2,13,8,Outer Brooklyn,0,100,0,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,7,1,106,0,0,0,0,1,0,2,2,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,Outer Brooklyn,16.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,06/01/2019,06/07/2019,1.0,1,7,6,0,2,1,1,5,8,7,995,0,995,995,Manhattan Core,0,995,1,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7,60,100,0,0,0,1,0,1,2,4,1,6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,Outer Brooklyn,49.0,34.0,22.0,0.0,0.0,0.0,1.0,3.0,06/22/2019,06/28/2019,1.0,1,6,2,1,0,1,995,1,995,1,2,1,9,8,Manhattan Core,0,105,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,2,106,0,0,0,0,1,0,1,4,1,6,1,997,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,Outer Brooklyn,22.0,10.0,1.0,0.0,0.0,2.0,1.0,4.0,06/05/2019,06/11/2019,1.0,1,8,6,0,0,1,997,1,8,1,995,0,995,995,Manhattan Core,0,995,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,4,102,0,0,0,0,1,0,1,1,2,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,Outer Brooklyn,27.0,9.0,8.0,0.0,0.0,3.0,2.0,5.0,06/02/2019,06/08/2019,1.0,2,7,1,1,0,1,995,4,995,1,1,1,8,8,Manhattan Core,0,105,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,6,50,106,0,0,0,0,1,0,1,1,2,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,Outer Brooklyn,69.0,50.0,18.0,0.0,0.0,2.0,2.0,4.0,06/07/2019,06/13/2019,1.0,2,5,1,1,0,1,995,2,995,1,1,1,7,6,Manhattan Core,0,105,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,6,50,1,1,0,0,0,0,1,7,3,2,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,Outer Brooklyn,22.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,05/31/2019,06/06/2019,1.0,1,8,1,1,0,1,1,4,7,4,1,2,12,8,Manhattan Core,1,100,0,5,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,7,1,100,0,0,0,0,1,0,2,4,2,7,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,Outer Brooklyn,73.0,44.0,18.0,0.0,0.0,0.0,2.0,2.0,06/02/2019,06/08/2019,1.0,1,7,1,1,0,1,995,4,995,4,1,1,10,8,Outer Brooklyn,0,105,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7,2,105,0,0,0,0,1,0,2,4,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,Outer Brooklyn,35.0,19.0,12.0,0.0,0.0,0.0,2.0,3.0,06/05/2019,06/11/2019,1.0,2,11,6,0,0,1,995,4,995,5,995,0,995,995,Manhattan Core,0,995,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7,99,105,0,0,0,0,1,0,2,4,2,6,1,999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1032,Outer Brooklyn,31.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,06/01/2019,06/07/2019,1.0,1,7,1,1,0,1,1,5,8,3,1,1,8,2,Manhattan Core,1,100,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,6,1,100,0,0,0,0,1,0,2,4,1,5,1,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1033,Outer Brooklyn,51.0,39.0,25.0,0.0,0.0,0.0,2.0,2.0,06/08/2019,06/14/2019,1.0,1,9,6,0,2,1,995,1,995,4,995,0,995,995,Manhattan Core,0,995,1,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,4,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,Outer Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,06/10/2019,06/16/2019,0.0,1,5,1,1,0,1,1,4,8,4,1,1,1,2,Manhattan Core,1,105,0,5,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,6,99,106,0,0,0,0,1,0,6,1,2,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,Outer Queens,110.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,06/04/2019,06/10/2019,1.0,2,6,3,1,0,1,1,1,2,1,4,2,12,995,Manhattan Core,0,101,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,995,995,995,0,0,0,1,0,1,2,4,2,5,2,999,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,Outer Brooklyn,26.0,15.0,5.0,11.0,0.0,0.0,2.0,5.0,06/02/2019,06/08/2019,1.0,1,5,1,1,0,1,995,1,995,1,1,1,9,8,Manhattan Core,0,103,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,1,103,0,0,0,0,1,0,2,4,2,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,Outer Brooklyn,21.0,4.0,15.0,0.0,0.0,0.0,2.0,5.0,06/05/2019,06/11/2019,1.0,1,6,1,1,0,0,995,3,995,7,1,1,2,8,Outer Brooklyn,0,102,0,5,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6,2,102,0,0,0,0,1,0,2,4,1,5,1,999,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,Outer Brooklyn,12.0,5.0,7.0,0.0,0.0,0.0,1.0,2.0,06/13/2019,06/19/2019,1.0,2,10,6,0,0,1,995,1,995,-9998,995,0,995,995,Manhattan Core,0,995,0,-9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,-9998,-9998,1,-9998,-9998,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1039,Outer Brooklyn,30.0,8.0,14.0,0.0,0.0,0.0,2.0,5.0,06/07/2019,06/13/2019,1.0,1,7,1,1,0,1,1,4,2,2,1,1,8,8,Outer Brooklyn,0,102,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7,1,102,0,0,0,0,1,0,5,4,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,Outer Brooklyn,67.0,47.0,17.0,0.0,0.0,0.0,2.0,5.0,06/01/2019,06/07/2019,1.0,2,6,2,1,0,1,995,3,995,4,1,1,9,8,Manhattan Core,0,105,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,7,1,106,1,0,0,0,0,1,1,4,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,Outer Brooklyn,38.0,6.0,29.0,0.0,0.0,0.0,2.0,4.0,06/11/2019,06/17/2019,1.0,2,7,1,1,1,1,995,3,995,1,1,1,18,8,Inner Brooklyn,0,105,1,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,7,1,105,0,0,0,0,1,0,1,1,1,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1042,Outer Brooklyn,17.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,06/02/2019,06/08/2019,1.0,1,6,1,1,0,0,995,-9998,-9998,4,-9998,1,-9998,995,Manhattan Core,0,995,0,-9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,995,995,-9998,-9998,-9998,-9998,-9998,-9998,2,4,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1043,Outer Brooklyn,21.0,21.0,14.0,0.0,0.0,0.0,1.0,5.0,06/02/2019,06/08/2019,1.0,1,8,1,1,0,0,995,2,995,6,1,1,8,2,Manhattan Core,1,105,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,4,4,1,999,1,997,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,Outer Brooklyn,13.0,6.0,4.0,0.0,0.0,0.0,2.0,4.0,06/12/2019,06/18/2019,1.0,1,8,1,1,0,0,995,3,995,1,2,1,7,4,Outer Brooklyn,0,102,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,1,4,1,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,Outer Brooklyn,50.0,11.0,29.0,0.0,0.0,0.0,2.0,5.0,06/07/2019,06/13/2019,1.0,1,8,1,1,0,1,1,3,7,4,1,1,14,8,Manhattan Core,0,105,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,1,2,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,Outer Brooklyn,72.0,3.0,6.0,0.0,0.0,0.0,2.0,4.0,06/11/2019,06/17/2019,1.0,1,6,1,1,0,1,1,4,6,1,1,1,1,4,Manhattan Core,0,105,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,7,1,102,0,0,0,0,1,0,5,4,2,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,Outer Brooklyn,28.0,12.0,7.0,0.0,0.0,0.0,0.0,3.0,06/02/2019,06/08/2019,1.0,2,4,1,1,2,1,996,2,5,1,1,1,18,2,Manhattan Core,0,105,1,5,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,1,4,2,5,1,997,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,Outer Brooklyn,17.0,13.0,5.0,0.0,0.0,0.0,1.0,5.0,06/01/2019,06/07/2019,1.0,1,6,6,0,0,0,995,5,995,2,995,0,995,995,Manhattan Core,0,995,0,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,1,0,1,2,4,1,5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,Outer Brooklyn,11.0,1.0,10.0,0.0,0.0,0.0,2.0,4.0,06/13/2019,06/19/2019,1.0,1,8,1,1,0,1,995,3,995,1,1,1,16,7,Manhattan Core,0,105,0,5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,7,1,1,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
